,PAINTING_INDEX,IMG_SRC,PAINTING_TITLE,SEASON,EPISODE,NUM_COLORS,YOUTUBE_SRC,COLORS,COLOR_HEX,BLACK_GESSO,BRIGHT_RED,BURNT_UMBER,CADMIUM_YELLOW,DARK_SIENNA,INDIAN_RED,INDIAN_YELLOW,LIQUID_BLACK,LIQUID_CLEAR,MIDNIGHT_BLACK,PHTHALO_BLUE,PHTHALO_GREEN,PRUSSIAN_BLUE,SAP_GREEN,TITANIUM_WHITE,VAN_DYKE_BROWN,YELLOW_OCHRE,ALIZARIN_CRIMSON
1,282,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING282.PNG,A WALK IN THE WOODS,1,1,8,HTTPS://WWW.YOUTUBE.COM/EMBED/OH5P5F5_-7A,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
2,283,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING283.PNG,MT. MCKINLEY,1,2,8,HTTPS://WWW.YOUTUBE.COM/EMBED/RINDWHYCELU,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
3,284,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING284.PNG,EBONY SUNSET,1,3,9,HTTPS://WWW.YOUTUBE.COM/EMBED/UOZIR7POVCO,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
4,285,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING285.PNG,WINTER MIST,1,4,3,HTTPS://WWW.YOUTUBE.COM/EMBED/0PWOIXRIKN4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,286,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING286.PNG,QUIET STREAM,1,5,8,HTTPS://WWW.YOUTUBE.COM/EMBED/DFSIQNJKRFK,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
6,287,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING287.PNG,WINTER MOON,1,6,4,HTTPS://WWW.YOUTUBE.COM/EMBED/LOAZRUZX1WI,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,288,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING288.PNG,AUTUMN MOUNTAIN,1,7,8,HTTPS://WWW.YOUTUBE.COM/EMBED/SDDPC8UISD0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
8,289,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING289.PNG,PEACEFUL VALLEY,1,8,8,HTTPS://WWW.YOUTUBE.COM/EMBED/KQLFWTOKYZG,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
9,290,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING290.PNG,SEASCAPE,1,9,8,HTTPS://WWW.YOUTUBE.COM/EMBED/QXCS7P1VHYQ,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
10,291,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING291.PNG,MOUNTAIN LAKE,1,10,8,HTTPS://WWW.YOUTUBE.COM/EMBED/WDNLLYWAL5I,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
11,292,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING292.PNG,WINTER GLOW,1,11,8,HTTPS://WWW.YOUTUBE.COM/EMBED/Q03YVKNOVE0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
12,293,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING293.PNG,SNOW FALL,1,12,4,HTTPS://WWW.YOUTUBE.COM/EMBED/4E35-8X_Y04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13,294,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING294.PNG,FINAL REFLECTIONS,1,13,8,HTTPS://WWW.YOUTUBE.COM/EMBED/IEQWFSZFRLA,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
14,269,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING269.PNG,MEADOW LAKE,2,1,12,HTTPS://WWW.YOUTUBE.COM/EMBED/GARWOWI0QXI,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
15,270,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING270.PNG,WINTER SUN,2,2,12,HTTPS://WWW.YOUTUBE.COM/EMBED/VPFYRJ4DDCO,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
16,271,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING271.PNG,EBONY SEA,2,3,13,HTTPS://WWW.YOUTUBE.COM/EMBED/AOJSKNZO3I8,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
17,272,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING272.PNG,SHADES OF GREY,2,4,3,HTTPS://WWW.YOUTUBE.COM/EMBED/I-OUSB8-SD0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,273,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING273.PNG,AUTUMN SPLENDOR,2,5,11,HTTPS://WWW.YOUTUBE.COM/EMBED/RTTWW5GD79I,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
19,274,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING274.PNG,BLACK RIVER,2,6,11,HTTPS://WWW.YOUTUBE.COM/EMBED/6O4SFJD8G_M,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
20,275,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING275.PNG,BROWN MOUNTAIN,2,7,11,HTTPS://WWW.YOUTUBE.COM/EMBED/VX6V47GHBWM,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21,276,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING276.PNG,REFLECTIONS,2,8,12,HTTPS://WWW.YOUTUBE.COM/EMBED/0FYFO94QEFG,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
22,277,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING277.PNG,BLACK AND WHITE SEASCAPE,2,9,12,HTTPS://WWW.YOUTUBE.COM/EMBED/PMDYPRE0PUO,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
23,278,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING278.PNG,LAZY RIVER,2,10,12,HTTPS://WWW.YOUTUBE.COM/EMBED/BW2WKKFVH1G,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
24,279,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING279.PNG,BLACK WATERFALL,2,11,12,HTTPS://WWW.YOUTUBE.COM/EMBED/GZSQJYQUPZQ,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
25,280,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING280.PNG,MOUNTAIN WATERFALL,2,12,12,HTTPS://WWW.YOUTUBE.COM/EMBED/9JIT95PCFAA,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
26,281,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING281.PNG,FINAL GRACE,2,13,12,HTTPS://WWW.YOUTUBE.COM/EMBED/MIJ19KZ_I3Y,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
27,256,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING256.PNG,MOUNTAIN RETREAT,3,1,12,HTTPS://WWW.YOUTUBE.COM/EMBED/HOIMK4S8JOQ,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
28,257,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING257.PNG,BLUE MOON,3,2,12,HTTPS://WWW.YOUTUBE.COM/EMBED/LOIT61VLUMC,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
29,258,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING258.PNG,BUBBLING STREAM,3,3,12,HTTPS://WWW.YOUTUBE.COM/EMBED/FUFALEXVN0K,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
30,259,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING259.PNG,WINTER NIGHT,3,4,7,HTTPS://WWW.YOUTUBE.COM/EMBED/8YSFKNYWHAE,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
31,260,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING260.PNG,DISTANT HILLS,3,5,7,HTTPS://WWW.YOUTUBE.COM/EMBED/8ZGE88TVWJE,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
32,261,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING261.PNG,COVERED BRIDGE,3,6,10,HTTPS://WWW.YOUTUBE.COM/EMBED/OHSM8KLE7JS,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
33,262,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING262.PNG,QUIET INLET,3,7,10,HTTPS://WWW.YOUTUBE.COM/EMBED/9N5IWKZYIYU,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34,263,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING263.PNG,NIGHT LIGHT,3,8,9,HTTPS://WWW.YOUTUBE.COM/EMBED/L141Y0X8OM0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
35,264,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING264.PNG,THE OLD MILL,3,9,10,HTTPS://WWW.YOUTUBE.COM/EMBED/OFKFUJ9EDNS,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
36,265,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING265.PNG,CAMPFIRE,3,10,8,HTTPS://WWW.YOUTUBE.COM/EMBED/L5BXKI0-PEG,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
37,266,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING266.PNG,RUSTIC BARN,3,11,12,HTTPS://WWW.YOUTUBE.COM/EMBED/WJJWRNFHUUG,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
38,267,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING267.PNG,HIDDEN LAKE,3,12,10,HTTPS://WWW.YOUTUBE.COM/EMBED/P_DAQKFBNAC,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
39,268,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING268.PNG,PEACEFUL WATERS,3,13,9,HTTPS://WWW.YOUTUBE.COM/EMBED/Z0VTJRLQXCQ,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
40,243,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING243.PNG,PURPLE SPLENDOR,4,1,4,HTTPS://WWW.YOUTUBE.COM/EMBED/HP4GFMGSNVE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
41,244,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING244.PNG,TRANQUIL VALLEY,4,2,10,HTTPS://WWW.YOUTUBE.COM/EMBED/PBCHOOWWCZS,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
42,245,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING245.PNG,MAJESTIC MOUNTAINS,4,3,12,HTTPS://WWW.YOUTUBE.COM/EMBED/NCVERLPU_5W,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
43,246,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING246.PNG,WINTER SAWSCAPE,4,4,7,HTTPS://WWW.YOUTUBE.COM/EMBED/LMKAWKRONME,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
44,247,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING247.PNG,EVENING SEASCAPE,4,5,10,HTTPS://WWW.YOUTUBE.COM/EMBED/Y5K4GXW_-YI,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
45,248,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING248.PNG,WARM SUMMER DAY,4,6,11,HTTPS://WWW.YOUTUBE.COM/EMBED/GBN9AIW3AO4,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
46,249,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING249.PNG,CABIN IN THE WOODS,4,7,11,HTTPS://WWW.YOUTUBE.COM/EMBED/81QKELLPA70,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
47,250,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING250.PNG,WETLANDS,4,8,10,HTTPS://WWW.YOUTUBE.COM/EMBED/2FPVYGANPWM,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
48,251,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING251.PNG,COOL WATERS,4,9,12,HTTPS://WWW.YOUTUBE.COM/EMBED/TJRVBCQQD5A,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
49,252,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING252.PNG,QUIET WOODS,4,10,11,HTTPS://WWW.YOUTUBE.COM/EMBED/WIZX57I4ADS,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
50,253,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING253.PNG,NORTHWEST MAJESTY,4,11,10,HTTPS://WWW.YOUTUBE.COM/EMBED/9DU6BUNVD_G,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1
51,254,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING254.PNG,AUTUMN DAYS,4,12,12,HTTPS://WWW.YOUTUBE.COM/EMBED/VADMKF-AAPM,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
52,255,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING255.PNG,MOUNTAIN CHALLENGE,4,13,10,HTTPS://WWW.YOUTUBE.COM/EMBED/O2CJLA_WGIK,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
53,230,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING230.PNG,MOUNTAIN WATERFALL,5,1,11,HTTPS://WWW.YOUTUBE.COM/EMBED/DQHZXDKDQS0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
54,231,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING231.PNG,TWILIGHT MEADOW,5,2,12,HTTPS://WWW.YOUTUBE.COM/EMBED/6EVQNLOO7BW,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
55,232,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING232.PNG,MOUNTAIN BLOSSOMS,5,3,5,HTTPS://WWW.YOUTUBE.COM/EMBED/UVHHSTJAJZC,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
56,233,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING233.PNG,WINTER STILLNESS,5,4,7,HTTPS://WWW.YOUTUBE.COM/EMBED/QG9C1SQDRKO,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
57,234,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING234.PNG,QUIET POND,5,5,10,HTTPS://WWW.YOUTUBE.COM/EMBED/AIK9XOIJTV8,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
58,235,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING235.PNG,OCEAN SUNRISE,5,6,6,HTTPS://WWW.YOUTUBE.COM/EMBED/U0BZ6TNUK1Q,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
59,236,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING236.PNG,BUBBLING BROOK,5,7,10,HTTPS://WWW.YOUTUBE.COM/EMBED/LIKCZEQN-KG,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
60,237,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING237.PNG,ARIZONA SPLENDOR,5,8,9,HTTPS://WWW.YOUTUBE.COM/EMBED/SPFWCH2616S,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
61,238,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING238.PNG,ANATOMY OF A WAVE,5,9,6,HTTPS://WWW.YOUTUBE.COM/EMBED/DFQLU6EQRBO,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
62,239,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING239.PNG,THE WINDMILL,5,10,11,HTTPS://WWW.YOUTUBE.COM/EMBED/XJ8XSTSKBUK,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
63,240,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING240.PNG,AUTUMN GLORY,5,11,8,HTTPS://WWW.YOUTUBE.COM/EMBED/YTZLM_T0RMY,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1
64,241,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING241.PNG,INDIAN GIRL,5,12,5,HTTPS://WWW.YOUTUBE.COM/EMBED/2UXMX8KJS8I,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
65,242,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING242.PNG,MEADOW STREAM,5,13,11,HTTPS://WWW.YOUTUBE.COM/EMBED/87MMBN1BQCS,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
66,217,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING217.PNG,BLUE RIVER,6,1,12,HTTPS://WWW.YOUTUBE.COM/EMBED/LYGUYAB78OY,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
67,218,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING218.PNG,NATURE'S EDGE,6,2,11,HTTPS://WWW.YOUTUBE.COM/EMBED/BCQYZO85A1O,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
68,219,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING219.PNG,MORNING MIST,6,3,10,HTTPS://WWW.YOUTUBE.COM/EMBED/WBZRERAE74K,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
69,220,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING220.PNG,WHISPERING STREAM,6,4,11,HTTPS://WWW.YOUTUBE.COM/EMBED/QGLIJLQSUDU,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
70,221,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING221.PNG,SECLUDED FOREST,6,5,12,HTTPS://WWW.YOUTUBE.COM/EMBED/USKDUOFWJOK,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
71,222,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING222.PNG,SNOW TRAIL,6,6,8,HTTPS://WWW.YOUTUBE.COM/EMBED/N9ESFFTWZNE,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
72,223,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING223.PNG,ARCTIC BEAUTY,6,7,11,HTTPS://WWW.YOUTUBE.COM/EMBED/UQ-RTZCOQN0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
73,224,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING224.PNG,HORIZONS WEST,6,8,7,HTTPS://WWW.YOUTUBE.COM/EMBED/M6UM-RN2D6S,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
74,225,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING225.PNG,HIGH CHATEAU,6,9,11,HTTPS://WWW.YOUTUBE.COM/EMBED/DAFH8KS9ZWW,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
75,226,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING226.PNG,COUNTRY LIFE,6,10,10,HTTPS://WWW.YOUTUBE.COM/EMBED/J8JF7QVKLGQ,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
76,227,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING227.PNG,WESTERN EXPANSE,6,11,11,HTTPS://WWW.YOUTUBE.COM/EMBED/MTINKV5ODJK,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
77,228,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING228.PNG,MARSHLANDS,6,12,11,HTTPS://WWW.YOUTUBE.COM/EMBED/UGIWI8UIZPG,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
78,229,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING229.PNG,BLAZE OF COLOR,6,13,11,HTTPS://WWW.YOUTUBE.COM/EMBED/SE7WOPRXRGS,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
79,203,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING203.PNG,WINTER CABIN,7,1,6,HTTPS://WWW.YOUTUBE.COM/EMBED/KDLHV6CEI_GW,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
80,204,HTTPS://WWW.TWOINCHBRUSH.COM/IMAGES/PAINTING204.PNG,SECLUDED LAKE,7,2,12,HTTPS://WWW.YOUTUBE.COM/EMBED/2OXSJCFVPOU,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
